Time,Open,High,Low,Close
28-08-2009,1.43715,1.43884,1.4279,1.43013
30-08-2009,1.43009,1.43187,1.42804,1.43039
31-08-2009,1.43034,1.43685,1.42531,1.43349
01-09-2009,1.43345,1.4378,1.41741,1.4206
02-09-2009,1.42067,1.42937,1.41868,1.4269
03-09-2009,1.42712,1.43466,1.42338,1.42557
04-09-2009,1.42552,1.43252,1.41894,1.42928
06-09-2009,1.42972,1.43208,1.4295,1.43207
07-09-2009,1.43208,1.4362,1.43142,1.43335
08-09-2009,1.43324,1.45351,1.4326,1.45002
09-09-2009,1.44998,1.4598,1.44631,1.45472
10-09-2009,1.45478,1.46103,1.45007,1.458
11-09-2009,1.45811,1.46317,1.45527,1.45688
13-09-2009,1.45681,1.46067,1.45675,1.45764
14-09-2009,1.45755,1.46516,1.45121,1.46387
15-09-2009,1.46373,1.4685,1.45597,1.4669
16-09-2009,1.46675,1.47353,1.46429,1.47075
17-09-2009,1.47084,1.47654,1.46853,1.47295
18-09-2009,1.47305,1.47367,1.46455,1.47084
20-09-2009,1.471,1.471,1.46794,1.47027
21-09-2009,1.47035,1.47121,1.46082,1.46819
22-09-2009,1.46815,1.48383,1.46807,1.48078
23-09-2009,1.48084,1.48421,1.46852,1.47258
24-09-2009,1.47261,1.48026,1.46205,1.46481
25-09-2009,1.46494,1.47234,1.46114,1.46859
27-09-2009,1.4696,1.47197,1.46823,1.47082
28-09-2009,1.47071,1.4711,1.45593,1.46193
29-09-2009,1.46198,1.46455,1.45246,1.45917
30-09-2009,1.45924,1.46728,1.45723,1.46502
01-10-2009,1.46504,1.46668,1.45084,1.4514
02-10-2009,1.45138,1.46467,1.44792,1.45743
04-10-2009,1.45773,1.46127,1.45772,1.45964
05-10-2009,1.45953,1.46685,1.45908,1.46558
06-10-2009,1.46563,1.47612,1.46541,1.47193
07-10-2009,1.47205,1.47361,1.4648,1.47131
08-10-2009,1.47125,1.4816,1.47026,1.47717
09-10-2009,1.47706,1.47759,1.46721,1.4729
11-10-2009,1.4724,1.47412,1.47133,1.4718
12-10-2009,1.47194,1.48127,1.46751,1.47913
13-10-2009,1.4791,1.48756,1.47575,1.48491
14-10-2009,1.48471,1.49443,1.48371,1.49319
15-10-2009,1.49323,1.49687,1.48412,1.49529
16-10-2009,1.49535,1.4966,1.48463,1.49032
18-10-2009,1.49047,1.49178,1.48787,1.48941
19-10-2009,1.48938,1.49801,1.48301,1.49663
20-10-2009,1.49658,1.4994,1.48806,1.49295
21-10-2009,1.49298,1.50456,1.48846,1.50121
22-10-2009,1.50138,1.5042,1.49413,1.50371
23-10-2009,1.50378,1.5059,1.4983,1.50057
25-10-2009,1.49934,1.50107,1.49823,1.49878
26-10-2009,1.49883,1.506,1.4842,1.48559
27-10-2009,1.48567,1.4926,1.4766,1.48179
28-10-2009,1.48186,1.48405,1.46888,1.47149
29-10-2009,1.4714,1.48582,1.46836,1.48373
30-10-2009,1.48383,1.48585,1.47003,1.47177
01-11-2009,1.47151,1.47411,1.46814,1.47035
02-11-2009,1.47037,1.48445,1.47037,1.47705
03-11-2009,1.47704,1.48088,1.46235,1.47284
04-11-2009,1.47288,1.49069,1.47003,1.48659
05-11-2009,1.48655,1.49166,1.48067,1.48748
06-11-2009,1.48753,1.49138,1.48102,1.48454
08-11-2009,1.48793,1.48841,1.48594,1.48649
09-11-2009,1.48644,1.50197,1.485,1.50037
10-11-2009,1.50034,1.50206,1.49357,1.499
11-11-2009,1.49904,1.50495,1.49498,1.49817
12-11-2009,1.49808,1.50149,1.48201,1.48542
13-11-2009,1.48541,1.4935,1.48231,1.48991
15-11-2009,1.49164,1.49573,1.49133,1.49558
16-11-2009,1.49555,1.50148,1.48805,1.49783
17-11-2009,1.49815,1.49984,1.48048,1.48741
18-11-2009,1.48727,1.49896,1.48661,1.49524
19-11-2009,1.49542,1.49552,1.48395,1.49129
20-11-2009,1.49115,1.49347,1.47998,1.48595
22-11-2009,1.48551,1.48699,1.48313,1.48664
23-11-2009,1.48665,1.49977,1.48654,1.49528
24-11-2009,1.49533,1.49887,1.48859,1.49652
25-11-2009,1.49645,1.51441,1.4959,1.51252
26-11-2009,1.51257,1.51381,1.49404,1.49682
27-11-2009,1.49653,1.49985,1.48264,1.49853
29-11-2009,1.50094,1.50197,1.4962,1.49943
30-11-2009,1.49931,1.50825,1.49702,1.50343
01-12-2009,1.50351,1.51194,1.49719,1.50885
02-12-2009,1.50881,1.51096,1.5029,1.50635
03-12-2009,1.50638,1.51398,1.50344,1.5061
04-12-2009,1.50618,1.50911,1.48188,1.48547
06-12-2009,1.48532,1.48729,1.48492,1.48695
07-12-2009,1.48705,1.49042,1.47535,1.48371
08-12-2009,1.48353,1.48652,1.46699,1.46909
09-12-2009,1.46904,1.47809,1.46717,1.47346
10-12-2009,1.47356,1.47597,1.46827,1.47275
11-12-2009,1.47285,1.47758,1.45845,1.46112
13-12-2009,1.46224,1.46261,1.45955,1.46217
14-12-2009,1.46211,1.46848,1.46042,1.46558
15-12-2009,1.46563,1.46581,1.45011,1.45383
16-12-2009,1.45398,1.45903,1.45023,1.45219
17-12-2009,1.45204,1.45306,1.43035,1.43427
18-12-2009,1.43429,1.44105,1.42582,1.43364
20-12-2009,1.43037,1.43376,1.42972,1.43301
21-12-2009,1.43301,1.43727,1.42636,1.42834
22-12-2009,1.42838,1.4332,1.42149,1.42518
23-12-2009,1.42514,1.43646,1.42315,1.43328
24-12-2009,1.43331,1.4418,1.43278,1.43767
25-12-2009,1.43761,1.44365,1.43558,1.43772
27-12-2009,1.43859,1.43927,1.43564,1.43724
28-12-2009,1.43726,1.44138,1.43505,1.43719
29-12-2009,1.43723,1.44572,1.43311,1.43386
30-12-2009,1.43397,1.43606,1.42694,1.43384
31-12-2009,1.43377,1.444,1.43025,1.43283
01-01-2010,1.43283,1.43356,1.43181,1.43335
03-01-2010,1.43024,1.43359,1.42951,1.43141
04-01-2010,1.43143,1.44556,1.42559,1.44244
05-01-2010,1.44238,1.44834,1.43445,1.43634
06-01-2010,1.43638,1.44342,1.42807,1.44005
07-01-2010,1.44008,1.44432,1.42976,1.43155
08-01-2010,1.43164,1.44382,1.42616,1.44083
10-01-2010,1.44265,1.44761,1.44049,1.44631
11-01-2010,1.44631,1.45539,1.44614,1.45063
12-01-2010,1.45064,1.45479,1.44507,1.4475
13-01-2010,1.44751,1.45797,1.4455,1.45215
14-01-2010,1.45209,1.45546,1.4445,1.44982
15-01-2010,1.44974,1.45023,1.43347,1.43849
17-01-2010,1.4353,1.43708,1.43415,1.43665
18-01-2010,1.43665,1.4407,1.43325,1.44039
19-01-2010,1.44025,1.44124,1.42498,1.42788
20-01-2010,1.42796,1.42877,1.4078,1.41119
21-01-2010,1.41115,1.41422,1.40247,1.40979
22-01-2010,1.40977,1.41805,1.40837,1.41361
24-01-2010,1.41557,1.41705,1.41396,1.41517
25-01-2010,1.41498,1.41939,1.41248,1.41458
26-01-2010,1.41454,1.4178,1.40397,1.40808
27-01-2010,1.40804,1.40957,1.39944,1.4028
28-01-2010,1.40274,1.40516,1.39454,1.3962
29-01-2010,1.39604,1.39861,1.38589,1.38605
31-01-2010,1.38608,1.38817,1.38518,1.38732
01-02-2010,1.38724,1.39366,1.38501,1.392
02-02-2010,1.39203,1.39756,1.3883,1.39737
03-02-2010,1.39741,1.40247,1.38803,1.38969
04-02-2010,1.38951,1.39022,1.37121,1.37395
05-02-2010,1.37411,1.37448,1.35816,1.36763
07-02-2010,1.36553,1.3666,1.36282,1.36409
08-02-2010,1.36421,1.37128,1.36195,1.36539
09-02-2010,1.3654,1.38385,1.36456,1.37809
10-02-2010,1.378,1.38112,1.36747,1.37467
11-02-2010,1.37449,1.37999,1.3593,1.36857
12-02-2010,1.36865,1.3688,1.35276,1.36305
14-02-2010,1.3624,1.36252,1.36032,1.3622
15-02-2010,1.36219,1.36323,1.35767,1.35966
16-02-2010,1.35964,1.37778,1.35872,1.37605
17-02-2010,1.37601,1.37892,1.35834,1.36065
18-02-2010,1.36079,1.36529,1.34431,1.34587
19-02-2010,1.34618,1.36172,1.34525,1.36082
21-02-2010,1.3633,1.3638,1.35993,1.36278
22-02-2010,1.36284,1.36534,1.35723,1.36045
23-02-2010,1.36048,1.36917,1.3495,1.35227
24-02-2010,1.35231,1.36253,1.34995,1.35389
25-02-2010,1.35381,1.35696,1.34484,1.35353
26-02-2010,1.35358,1.36825,1.3532,1.3628
28-02-2010,1.36207,1.36392,1.36134,1.3637
01-03-2010,1.36385,1.36538,1.34589,1.35588
02-03-2010,1.35597,1.36207,1.34345,1.36192
03-03-2010,1.36185,1.37356,1.35898,1.36999
04-03-2010,1.37003,1.37108,1.35504,1.3581
05-03-2010,1.35807,1.36297,1.35288,1.36222
07-03-2010,1.36316,1.36452,1.36232,1.3635
08-03-2010,1.36353,1.37038,1.36038,1.36147
09-03-2010,1.36148,1.36348,1.35337,1.36046
10-03-2010,1.36051,1.36795,1.35416,1.36408
11-03-2010,1.36424,1.36862,1.36175,1.3681
12-03-2010,1.36804,1.37981,1.36671,1.37653
14-03-2010,1.37699,1.37778,1.3756,1.37712
15-03-2010,1.37714,1.37738,1.36382,1.36737
16-03-2010,1.36734,1.37808,1.36549,1.37663
17-03-2010,1.37664,1.38171,1.37232,1.37344
18-03-2010,1.37371,1.37387,1.35826,1.36089
19-03-2010,1.36081,1.36269,1.34997,1.35287
21-03-2010,1.3534,1.35387,1.35093,1.3512
22-03-2010,1.35124,1.35678,1.34606,1.35661
23-03-2010,1.35665,1.35679,1.34584,1.34668
24-03-2010,1.34673,1.34855,1.33017,1.3327
25-03-2010,1.33283,1.33881,1.32658,1.33038
26-03-2010,1.33043,1.34246,1.32984,1.34081
28-03-2010,1.34147,1.34903,1.34147,1.34441
29-03-2010,1.34453,1.35051,1.34149,1.34878
30-03-2010,1.34893,1.35348,1.33931,1.34315
31-03-2010,1.34323,1.35475,1.33819,1.35257
01-04-2010,1.35253,1.35904,1.34575,1.35869
02-04-2010,1.35867,1.35881,1.34713,1.35012
04-04-2010,1.3497,1.35016,1.3479,1.34931
05-04-2010,1.34942,1.3538,1.34562,1.34677
06-04-2010,1.34685,1.34685,1.33536,1.33811
07-04-2010,1.33807,1.34018,1.33201,1.33298
08-04-2010,1.33297,1.33815,1.32786,1.33733
09-04-2010,1.33736,1.34989,1.33363,1.34965
11-04-2010,1.3529,1.36742,1.3529,1.36535
12-04-2010,1.36548,1.36905,1.35637,1.35854
13-04-2010,1.35857,1.36265,1.35437,1.36133
14-04-2010,1.36131,1.36794,1.35929,1.36535
15-04-2010,1.36538,1.36657,1.35169,1.35628
16-04-2010,1.35624,1.35637,1.34703,1.35013
18-04-2010,1.3497,1.3497,1.34633,1.34752
19-04-2010,1.34743,1.34946,1.34124,1.34831
20-04-2010,1.34838,1.35222,1.34154,1.34216
21-04-2010,1.34214,1.34495,1.33561,1.33863
22-04-2010,1.33864,1.34209,1.32014,1.32217
23-04-2010,1.32214,1.33995,1.3202,1.33818
25-04-2010,1.33773,1.33773,1.33313,1.33611
26-04-2010,1.33618,1.34131,1.32892,1.33915
27-04-2010,1.33938,1.33942,1.31419,1.31765
28-04-2010,1.31768,1.32654,1.31117,1.31958
29-04-2010,1.31954,1.32773,1.31819,1.32497
30-04-2010,1.32494,1.33418,1.32222,1.32926
02-05-2010,1.32974,1.33586,1.32974,1.33112
03-05-2010,1.33117,1.33131,1.31498,1.31949
04-05-2010,1.31935,1.3213,1.29598,1.29769
05-05-2010,1.29762,1.29952,1.27847,1.28115
06-05-2010,1.28107,1.28539,1.25187,1.26529
07-05-2010,1.26525,1.27974,1.25836,1.27476
09-05-2010,1.27799,1.29481,1.27799,1.28687
10-05-2010,1.28673,1.30918,1.27206,1.27358
11-05-2010,1.27355,1.27996,1.26141,1.26387
12-05-2010,1.26385,1.27395,1.26032,1.26434
13-05-2010,1.26432,1.26833,1.25135,1.25288
14-05-2010,1.25276,1.25756,1.23522,1.23583
16-05-2010,1.23537,1.2371,1.23373,1.23553
17-05-2010,1.23545,1.24134,1.22373,1.23813
18-05-2010,1.23823,1.24436,1.21444,1.21457
19-05-2010,1.21435,1.24304,1.21429,1.23839
20-05-2010,1.23837,1.25969,1.22951,1.25375
21-05-2010,1.25385,1.26704,1.24689,1.25688
23-05-2010,1.25667,1.25667,1.25059,1.25109
24-05-2010,1.25108,1.25374,1.2329,1.23379
25-05-2010,1.23378,1.2387,1.21747,1.23315
26-05-2010,1.23294,1.23433,1.21498,1.21814
27-05-2010,1.21814,1.23936,1.21795,1.23653
28-05-2010,1.23658,1.24518,1.22614,1.22697
30-05-2010,1.22748,1.22923,1.22568,1.22874
31-05-2010,1.22872,1.23335,1.22648,1.22701
01-06-2010,1.22701,1.23521,1.2108,1.22444
02-06-2010,1.22451,1.22718,1.21741,1.22486
03-06-2010,1.22494,1.23263,1.21492,1.21745
04-06-2010,1.21773,1.22146,1.19536,1.19637
06-06-2010,1.19602,1.19649,1.19221,1.19281
07-06-2010,1.19291,1.19908,1.18746,1.19208
08-06-2010,1.19208,1.20093,1.18989,1.19554
09-06-2010,1.19554,1.20728,1.19198,1.19872
10-06-2010,1.19878,1.21415,1.19543,1.213
11-06-2010,1.21294,1.21526,1.2044,1.21095
13-06-2010,1.21157,1.22059,1.2112,1.2203
14-06-2010,1.22035,1.22997,1.21596,1.22102
15-06-2010,1.22086,1.23494,1.21628,1.23134
16-06-2010,1.23126,1.23517,1.22518,1.22979
17-06-2010,1.22983,1.24141,1.22393,1.23857
18-06-2010,1.2384,1.24153,1.23504,1.23882
20-06-2010,1.23952,1.2466,1.23952,1.24138
21-06-2010,1.24146,1.24659,1.23008,1.23208
22-06-2010,1.23184,1.235,1.22506,1.22633
23-06-2010,1.22642,1.23438,1.22074,1.23052
24-06-2010,1.23049,1.23872,1.22583,1.23349
25-06-2010,1.23347,1.23934,1.22504,1.23671
27-06-2010,1.23714,1.23862,1.23659,1.23857
28-06-2010,1.2383,1.23974,1.22631,1.22841
29-06-2010,1.2286,1.22904,1.21485,1.21844
30-06-2010,1.2183,1.23032,1.21634,1.2227
01-07-2010,1.22257,1.2538,1.21914,1.25089
02-07-2010,1.25105,1.26106,1.24794,1.25624
04-07-2010,1.25547,1.25647,1.25401,1.25453
05-07-2010,1.25458,1.25568,1.25004,1.25072
06-07-2010,1.25061,1.26617,1.24783,1.26212
07-07-2010,1.26209,1.26638,1.25516,1.26229
08-07-2010,1.26228,1.27107,1.26216,1.2688
09-07-2010,1.26876,1.27213,1.26079,1.26376
11-07-2010,1.26356,1.26465,1.26228,1.26373
12-07-2010,1.26364,1.2644,1.25477,1.26011
13-07-2010,1.26021,1.27373,1.25216,1.27179
14-07-2010,1.27174,1.27778,1.26807,1.27328
15-07-2010,1.27311,1.29546,1.27066,1.29175
16-07-2010,1.29172,1.30056,1.28867,1.29283
18-07-2010,1.29231,1.29231,1.28855,1.28878
19-07-2010,1.28884,1.29908,1.28675,1.29366
20-07-2010,1.29361,1.30272,1.28377,1.29042
21-07-2010,1.29048,1.2912,1.27293,1.27586
22-07-2010,1.27589,1.29315,1.27367,1.29111
23-07-2010,1.29111,1.29649,1.2792,1.29075
25-07-2010,1.28977,1.29247,1.28735,1.29207
26-07-2010,1.29206,1.30055,1.28852,1.29819
27-07-2010,1.29783,1.30456,1.29493,1.29877
28-07-2010,1.29875,1.30417,1.29653,1.29963
29-07-2010,1.29977,1.31041,1.29767,1.30658
30-07-2010,1.30657,1.30927,1.29775,1.30484
01-08-2010,1.30533,1.30669,1.30498,1.3059
02-08-2010,1.30582,1.31937,1.30529,1.31722
03-08-2010,1.31682,1.32615,1.3144,1.3219
04-08-2010,1.32187,1.32383,1.31294,1.31534
05-08-2010,1.31536,1.32348,1.31173,1.31784
06-08-2010,1.31777,1.33333,1.31543,1.32753
08-08-2010,1.32851,1.32959,1.32699,1.32834
09-08-2010,1.32828,1.3307,1.3206,1.32147
10-08-2010,1.32144,1.32266,1.30733,1.3153
11-08-2010,1.31534,1.316,1.2827,1.28457
12-08-2010,1.28459,1.29315,1.27802,1.28406
13-08-2010,1.28418,1.29056,1.27458,1.27495
15-08-2010,1.2755,1.27737,1.27527,1.27543
16-08-2010,1.27541,1.28699,1.27318,1.28094
17-08-2010,1.28083,1.29155,1.28019,1.28677
18-08-2010,1.28687,1.29203,1.27903,1.27932
19-08-2010,1.27947,1.29023,1.27714,1.28067
20-08-2010,1.2806,1.28316,1.26603,1.27075
22-08-2010,1.27026,1.27107,1.26866,1.26971
23-08-2010,1.2698,1.27296,1.2621,1.26294
24-08-2010,1.2629,1.27185,1.25837,1.26355
25-08-2010,1.26349,1.27235,1.26048,1.26715
26-08-2010,1.26708,1.2763,1.26475,1.27021
27-08-2010,1.2703,1.27785,1.2675,1.27595
29-08-2010,1.27575,1.2769,1.27406,1.27517
30-08-2010,1.27488,1.27548,1.26544,1.26633
31-08-2010,1.26616,1.27428,1.26215,1.26722
01-09-2010,1.2671,1.28542,1.2661,1.27942
02-09-2010,1.27938,1.28475,1.27735,1.28133
03-09-2010,1.28123,1.28971,1.28055,1.28945
05-09-2010,1.28903,1.28957,1.28786,1.28845
06-09-2010,1.2884,1.29176,1.27993,1.28179
07-09-2010,1.28175,1.28181,1.26731,1.26894
08-09-2010,1.26913,1.27628,1.26577,1.27236
09-09-2010,1.27265,1.27657,1.26618,1.2678
10-09-2010,1.26766,1.27463,1.26425,1.26801
12-09-2010,1.26748,1.2759,1.26748,1.27579
13-09-2010,1.27585,1.28917,1.27577,1.28624
14-09-2010,1.28632,1.30345,1.28265,1.29945
15-09-2010,1.29953,1.30369,1.29517,1.30089
16-09-2010,1.30055,1.31149,1.29727,1.30648
17-09-2010,1.30657,1.31587,1.30181,1.30474
19-09-2010,1.3055,1.30654,1.30317,1.30418
20-09-2010,1.30397,1.31203,1.30313,1.30612
21-09-2010,1.30584,1.32894,1.30564,1.32819
22-09-2010,1.32795,1.34387,1.3265,1.33925
23-09-2010,1.33925,1.34124,1.32892,1.32915
24-09-2010,1.32924,1.34944,1.32833,1.34884
26-09-2010,1.34842,1.34947,1.34674,1.34767
27-09-2010,1.34794,1.35061,1.34232,1.34285
28-09-2010,1.34297,1.35948,1.33777,1.35724
29-09-2010,1.35718,1.36458,1.35637,1.3624
30-09-2010,1.36238,1.36836,1.35594,1.36295
01-10-2010,1.36279,1.37923,1.36273,1.37887
03-10-2010,1.37923,1.38055,1.37694,1.37751
04-10-2010,1.37761,1.37844,1.36412,1.36462
05-10-2010,1.36465,1.38588,1.36343,1.38528
06-10-2010,1.38521,1.39477,1.37977,1.39152
07-10-2010,1.39153,1.40274,1.38536,1.39229
08-10-2010,1.39236,1.39806,1.38332,1.39353
10-10-2010,1.39474,1.40091,1.39474,1.39947
11-10-2010,1.39951,1.39982,1.38537,1.38643
12-10-2010,1.38641,1.39331,1.37727,1.39191
13-10-2010,1.39196,1.40007,1.391,1.3982
14-10-2010,1.39821,1.41218,1.3981,1.40237
15-10-2010,1.40237,1.41561,1.39364,1.39742
17-10-2010,1.398,1.39899,1.39383,1.39502
18-10-2010,1.39503,1.39984,1.38278,1.39624
19-10-2010,1.39623,1.39969,1.36961,1.36975
20-10-2010,1.36976,1.39904,1.36971,1.39742
21-10-2010,1.39747,1.4049,1.38703,1.39106
22-10-2010,1.39115,1.39709,1.38566,1.39522
24-10-2010,1.3957,1.39762,1.39309,1.39604
25-10-2010,1.39604,1.40794,1.39056,1.39217
26-10-2010,1.39216,1.39815,1.38216,1.38449
27-10-2010,1.38444,1.38767,1.37324,1.37927
28-10-2010,1.37942,1.39499,1.37749,1.39426
29-10-2010,1.39424,1.39459,1.38038,1.39451
31-10-2010,1.39508,1.3981,1.39491,1.39717
01-11-2010,1.39724,1.4011,1.3862,1.39086
02-11-2010,1.3909,1.40573,1.38788,1.40316
03-11-2010,1.40313,1.41465,1.39885,1.41252
04-11-2010,1.41246,1.42817,1.40996,1.42262
05-11-2010,1.42269,1.42289,1.40207,1.40296
07-11-2010,1.40581,1.40803,1.40405,1.40734
08-11-2010,1.40734,1.40825,1.38579,1.38629
09-11-2010,1.38616,1.39717,1.37457,1.37683
10-11-2010,1.3768,1.38251,1.36691,1.37735
11-11-2010,1.37745,1.38205,1.36027,1.36191
12-11-2010,1.36198,1.37759,1.35714,1.36895
14-11-2010,1.37046,1.37076,1.36785,1.36877
15-11-2010,1.36882,1.37498,1.35631,1.35729
16-11-2010,1.35729,1.36547,1.34467,1.3494
17-11-2010,1.34925,1.35653,1.34601,1.35524
18-11-2010,1.35524,1.3667,1.35423,1.36567
19-11-2010,1.36557,1.37311,1.36082,1.36716
21-11-2010,1.37159,1.37432,1.37101,1.37412
22-11-2010,1.37414,1.37859,1.35764,1.35995
23-11-2010,1.35987,1.3614,1.33601,1.33855
24-11-2010,1.33855,1.34209,1.32839,1.33576
25-11-2010,1.33577,1.3387,1.32864,1.33394
26-11-2010,1.33394,1.33497,1.32001,1.32395
28-11-2010,1.32792,1.32872,1.32305,1.32369
29-11-2010,1.32369,1.32999,1.30638,1.30998
30-11-2010,1.31004,1.31497,1.29685,1.29953
01-12-2010,1.29956,1.3178,1.29707,1.31244
02-12-2010,1.31244,1.32468,1.30599,1.32114
03-12-2010,1.32112,1.34376,1.31927,1.34135
05-12-2010,1.33773,1.34218,1.3375,1.34128
06-12-2010,1.34128,1.342,1.32459,1.32878
07-12-2010,1.32874,1.34,1.32359,1.32478
08-12-2010,1.32479,1.32796,1.31798,1.32477
09-12-2010,1.32477,1.33223,1.31643,1.32403
10-12-2010,1.32403,1.32819,1.31785,1.32218
12-12-2010,1.31937,1.32093,1.31896,1.31963
13-12-2010,1.31964,1.34329,1.31821,1.33938
14-12-2010,1.33934,1.34979,1.33545,1.33563
15-12-2010,1.33565,1.33771,1.32078,1.32237
16-12-2010,1.32245,1.32655,1.31809,1.32386
17-12-2010,1.32386,1.33581,1.31329,1.31864
19-12-2010,1.31812,1.31849,1.31525,1.31629
20-12-2010,1.31627,1.31825,1.30943,1.31163
21-12-2010,1.31166,1.32014,1.30732,1.30901
22-12-2010,1.30901,1.31806,1.3078,1.31139
23-12-2010,1.31139,1.31512,1.3055,1.31227
24-12-2010,1.31226,1.31475,1.30976,1.31188
26-12-2010,1.3111,1.31162,1.30716,1.30787
27-12-2010,1.30786,1.31884,1.30783,1.31876
28-12-2010,1.31879,1.3274,1.30827,1.30847
29-12-2010,1.30847,1.32378,1.30837,1.32227
30-12-2010,1.32235,1.33137,1.32188,1.33004
31-12-2010,1.33004,1.34238,1.32883,1.33852
02-01-2011,1.33436,1.33615,1.33339,1.33557
03-01-2011,1.3356,1.33947,1.325,1.33551
04-01-2011,1.33566,1.34298,1.32923,1.33179
05-01-2011,1.33181,1.33248,1.31262,1.31556
06-01-2011,1.31556,1.31698,1.29723,1.29787
07-01-2011,1.29787,1.30209,1.29045,1.2906
09-01-2011,1.28745,1.29055,1.28713,1.2894
10-01-2011,1.28947,1.29658,1.28739,1.29637
11-01-2011,1.29637,1.29905,1.2907,1.29807
12-01-2011,1.2982,1.31428,1.29621,1.31261
13-01-2011,1.31256,1.33829,1.30886,1.33506
14-01-2011,1.33506,1.34521,1.33142,1.33868
16-01-2011,1.33812,1.33847,1.33551,1.33784
17-01-2011,1.33784,1.33791,1.32441,1.32809
18-01-2011,1.32809,1.34622,1.32527,1.33776
19-01-2011,1.33776,1.35379,1.33761,1.34515
20-01-2011,1.34515,1.35218,1.33958,1.3465
21-01-2011,1.34649,1.36247,1.34485,1.36204
23-01-2011,1.36388,1.36417,1.36025,1.36187
24-01-2011,1.36188,1.36852,1.35407,1.36423
25-01-2011,1.36425,1.37038,1.35742,1.36846
26-01-2011,1.36845,1.37212,1.36449,1.37097
27-01-2011,1.371,1.37572,1.36385,1.37216
28-01-2011,1.37217,1.37458,1.35831,1.36099
30-01-2011,1.35866,1.36028,1.3571,1.35715
31-01-2011,1.35715,1.37391,1.35699,1.37135
01-02-2011,1.3713,1.38422,1.37004,1.38282
02-02-2011,1.3827,1.38612,1.37689,1.38157
03-02-2011,1.38157,1.38246,1.3609,1.36232
04-02-2011,1.36235,1.36492,1.35431,1.35798
06-02-2011,1.3559,1.35758,1.3559,1.35727
07-02-2011,1.35727,1.36262,1.35079,1.35922
08-02-2011,1.35919,1.36881,1.3572,1.36249
09-02-2011,1.36241,1.37428,1.36106,1.37189
10-02-2011,1.37189,1.37271,1.35771,1.36028
11-02-2011,1.36029,1.36202,1.34972,1.35504
13-02-2011,1.3506,1.35297,1.3501,1.35116
14-02-2011,1.35126,1.35582,1.3428,1.34788
15-02-2011,1.34792,1.35504,1.34609,1.34974
16-02-2011,1.34971,1.35879,1.34619,1.35734
17-02-2011,1.35732,1.36268,1.35368,1.36223
18-02-2011,1.36223,1.37144,1.35459,1.36921
20-02-2011,1.36972,1.37147,1.36864,1.37117
21-02-2011,1.37122,1.37122,1.36471,1.36809
22-02-2011,1.36809,1.3703,1.35269,1.36717
23-02-2011,1.36726,1.37863,1.36717,1.37599
24-02-2011,1.37599,1.3823,1.3704,1.38192
25-02-2011,1.38195,1.38377,1.37237,1.37529
27-02-2011,1.37529,1.37623,1.37299,1.37331
28-02-2011,1.37332,1.38544,1.37111,1.38202
01-03-2011,1.38203,1.38538,1.37632,1.37677
02-03-2011,1.37675,1.38897,1.3743,1.38649
03-03-2011,1.38648,1.3971,1.38327,1.39556
04-03-2011,1.39559,1.40064,1.39412,1.39863
06-03-2011,1.39889,1.3998,1.39859,1.39899
07-03-2011,1.39901,1.40356,1.39554,1.3962
08-03-2011,1.39618,1.3988,1.38632,1.38942
09-03-2011,1.3894,1.39411,1.38554,1.39032
10-03-2011,1.39032,1.39239,1.37753,1.38003
11-03-2011,1.38002,1.3914,1.3752,1.39024
13-03-2011,1.39633,1.39722,1.39284,1.39354
14-03-2011,1.39344,1.40028,1.39044,1.39901
15-03-2011,1.399,1.40127,1.38553,1.39855
16-03-2011,1.39855,1.40007,1.38665,1.38831
17-03-2011,1.38836,1.40519,1.38763,1.40302
18-03-2011,1.40302,1.41834,1.39799,1.41788
20-03-2011,1.41933,1.41958,1.41661,1.41678
21-03-2011,1.41679,1.42388,1.41396,1.42157
22-03-2011,1.42165,1.4248,1.41626,1.41677
23-03-2011,1.41679,1.42142,1.40769,1.41038
24-03-2011,1.41038,1.42158,1.40533,1.41691
25-03-2011,1.41691,1.41932,1.40554,1.40869
27-03-2011,1.40353,1.40535,1.40207,1.40346
28-03-2011,1.40346,1.4115,1.40262,1.40726
29-03-2011,1.40726,1.41484,1.40472,1.41202
30-03-2011,1.41201,1.41468,1.40518,1.41269
31-03-2011,1.41269,1.42328,1.41161,1.41559
01-04-2011,1.41561,1.42451,1.40618,1.42331
03-04-2011,1.42276,1.42423,1.42169,1.42341
04-04-2011,1.4234,1.42678,1.41919,1.4205
05-04-2011,1.4205,1.42453,1.41514,1.42314
06-04-2011,1.42312,1.43489,1.42277,1.43239
07-04-2011,1.43243,1.43248,1.42441,1.42974
08-04-2011,1.42974,1.44872,1.4291,1.44801
10-04-2011,1.44702,1.44831,1.44495,1.44799
11-04-2011,1.44799,1.44799,1.44207,1.4423
12-04-2011,1.4423,1.45185,1.4377,1.4482
13-04-2011,1.4482,1.45195,1.44132,1.44512
14-04-2011,1.4451,1.4514,1.43649,1.45006
15-04-2011,1.4502,1.45021,1.43906,1.44274
17-04-2011,1.44086,1.44195,1.439,1.43959
18-04-2011,1.43966,1.44036,1.41606,1.42368
19-04-2011,1.42369,1.43727,1.4205,1.43643
20-04-2011,1.43641,1.45441,1.43546,1.4518
21-04-2011,1.45172,1.46482,1.45148,1.45585
22-04-2011,1.45578,1.45878,1.45334,1.45602
24-04-2011,1.45588,1.45881,1.45506,1.4587
